t,Date,Price,Summer_delta,Weekday,Hour,Available
517,2007-01-22 13:00:00,49.99,6,0,13,0
518,2007-01-22 14:00:00,47.27,6,0,14,0
519,2007-01-22 15:00:00,44.41,6,0,15,0
520,2007-01-22 16:00:00,47.95,6,0,16,0
521,2007-01-22 17:00:00,54.2,6,0,17,0
522,2007-01-22 18:00:00,67.12,6,0,18,1
523,2007-01-22 19:00:00,51.41,6,0,19,1
524,2007-01-22 20:00:00,57.17,6,0,20,1
525,2007-01-22 21:00:00,42.65,6,0,21,1
526,2007-01-22 22:00:00,40.0,6,0,22,1
527,2007-01-22 23:00:00,38.66,6,0,23,1
528,2007-01-23 00:00:00,30.81,6,1,0,1
529,2007-01-23 01:00:00,26.27,6,1,1,1
530,2007-01-23 02:00:00,25.0,6,1,2,1
531,2007-01-23 03:00:00,24.5,6,1,3,1
532,2007-01-23 04:00:00,23.64,6,1,4,1
533,2007-01-23 05:00:00,27.1,6,1,5,1
534,2007-01-23 06:00:00,35.28,6,1,6,1
535,2007-01-23 07:00:00,57.0,6,1,7,1
536,2007-01-23 08:00:00,61.44,6,1,8,0
537,2007-01-23 09:00:00,63.18,6,1,9,0
538,2007-01-23 10:00:00,65.5,6,1,10,0
539,2007-01-23 11:00:00,67.54,6,1,11,0
540,2007-01-23 12:00:00,61.95,6,1,12,0
541,2007-01-23 13:00:00,58.4,6,1,13,0
542,2007-01-23 14:00:00,55.66,6,1,14,0
543,2007-01-23 15:00:00,54.15,6,1,15,0
544,2007-01-23 16:00:00,71.01,6,1,16,0
545,2007-01-23 17:00:00,99.99,6,1,17,0
546,2007-01-23 18:00:00,115.54,6,1,18,1
547,2007-01-23 19:00:00,83.93,6,1,19,1
548,2007-01-23 20:00:00,54.28,6,1,20,1
549,2007-01-23 21:00:00,42.38,6,1,21,1
550,2007-01-23 22:00:00,43.0,6,1,22,1
551,2007-01-23 23:00:00,38.0,6,1,23,1
552,2007-01-24 00:00:00,35.0,6,2,0,1
553,2007-01-24 01:00:00,33.67,6,2,1,1
554,2007-01-24 02:00:00,30.0,6,2,2,1
555,2007-01-24 03:00:00,29.14,6,2,3,1
556,2007-01-24 04:00:00,26.99,6,2,4,1
557,2007-01-24 05:00:00,32.01,6,2,5,1
558,2007-01-24 06:00:00,38.0,6,2,6,1
559,2007-01-24 07:00:00,65.2,6,2,7,1
560,2007-01-24 08:00:00,65.0,6,2,8,1
561,2007-01-24 09:00:00,65.0,6,2,9,1
562,2007-01-24 10:00:00,66.01,6,2,10,1
563,2007-01-24 11:00:00,66.01,6,2,11,1
564,2007-01-24 12:00:00,62.0,6,2,12,1
565,2007-01-24 13:00:00,59.76,6,2,13,1
566,2007-01-24 14:00:00,58.0,6,2,14,1
567,2007-01-24 15:00:00,54.0,6,2,15,1
568,2007-01-24 16:00:00,78.0,6,2,16,1
569,2007-01-24 17:00:00,99.48,6,2,17,1
570,2007-01-24 18:00:00,111.2,6,2,18,1
571,2007-01-24 19:00:00,83.25,6,2,19,1
572,2007-01-24 20:00:00,57.07,6,2,20,1
573,2007-01-24 21:00:00,47.04,6,2,21,1
574,2007-01-24 22:00:00,46.01,6,2,22,1
575,2007-01-24 23:00:00,43.0,6,2,23,1
576,2007-01-25 00:00:00,32.86,6,3,0,1
577,2007-01-25 01:00:00,30.5,6,3,1,1
578,2007-01-25 02:00:00,29.57,6,3,2,1
579,2007-01-25 03:00:00,26.89,6,3,3,1
580,2007-01-25 04:00:00,26.8,6,3,4,1
581,2007-01-25 05:00:00,30.0,6,3,5,1
582,2007-01-25 06:00:00,38.01,6,3,6,1
583,2007-01-25 07:00:00,57.18,6,3,7,1
584,2007-01-25 08:00:00,62.0,6,3,8,1
585,2007-01-25 09:00:00,63.24,6,3,9,1
586,2007-01-25 10:00:00,66.49,6,3,10,1
587,2007-01-25 11:00:00,68.0,6,3,11,1
588,2007-01-25 12:00:00,63.91,6,3,12,1
589,2007-01-25 13:00:00,61.0,6,3,13,1
590,2007-01-25 14:00:00,58.46,6,3,14,1
591,2007-01-25 15:00:00,55.68,6,3,15,1
592,2007-01-25 16:00:00,64.08,6,3,16,1
593,2007-01-25 17:00:00,97.0,6,3,17,1
594,2007-01-25 18:00:00,117.9,6,3,18,1
595,2007-01-25 19:00:00,82.4,6,3,19,1
596,2007-01-25 20:00:00,57.18,6,3,20,1
597,2007-01-25 21:00:00,49.01,6,3,21,1
598,2007-01-25 22:00:00,45.0,6,3,22,1
599,2007-01-25 23:00:00,40.07,6,3,23,1
600,2007-01-26 00:00:00,33.14,6,4,0,1
601,2007-01-26 01:00:00,30.0,6,4,1,1
602,2007-01-26 02:00:00,29.01,6,4,2,1
603,2007-01-26 03:00:00,28.76,6,4,3,1
604,2007-01-26 04:00:00,28.0,6,4,4,1
605,2007-01-26 05:00:00,29.0,6,4,5,1
606,2007-01-26 06:00:00,34.21,6,4,6,1
607,2007-01-26 07:00:00,57.2,6,4,7,1
608,2007-01-26 08:00:00,52.01,6,4,8,0
609,2007-01-26 09:00:00,53.02,6,4,9,0
610,2007-01-26 10:00:00,56.03,6,4,10,0
611,2007-01-26 11:00:00,54.5,6,4,11,0
612,2007-01-26 12:00:00,51.0,6,4,12,0
613,2007-01-26 13:00:00,47.99,6,4,13,0
614,2007-01-26 14:00:00,41.99,6,4,14,0
615,2007-01-26 15:00:00,38.58,6,4,15,0
616,2007-01-26 16:00:00,43.0,6,4,16,0
617,2007-01-26 17:00:00,51.93,6,4,17,0
618,2007-01-26 18:00:00,60.0,6,4,18,1
619,2007-01-26 19:00:00,53.87,6,4,19,1
620,2007-01-26 20:00:00,50.2,6,4,20,1
621,2007-01-26 21:00:00,38.0,6,4,21,1
622,2007-01-26 22:00:00,35.6,6,4,22,1
623,2007-01-26 23:00:00,30.01,6,4,23,1
624,2007-01-27 00:00:00,38.99,6,5,0,1
625,2007-01-27 01:00:00,28.08,6,5,1,1
626,2007-01-27 02:00:00,23.05,6,5,2,1
627,2007-01-27 03:00:00,22.34,6,5,3,1
628,2007-01-27 04:00:00,19.0,6,5,4,1
629,2007-01-27 05:00:00,22.02,6,5,5,1
630,2007-01-27 06:00:00,23.15,6,5,6,1
631,2007-01-27 07:00:00,28.0,6,5,7,1
632,2007-01-27 08:00:00,35.0,6,5,8,0
633,2007-01-27 09:00:00,44.99,6,5,9,0
634,2007-01-27 10:00:00,49.0,6,5,10,0
635,2007-01-27 11:00:00,47.0,6,5,11,0
636,2007-01-27 12:00:00,47.99,6,5,12,0
637,2007-01-27 13:00:00,41.0,6,5,13,0
638,2007-01-27 14:00:00,37.0,6,5,14,0
639,2007-01-27 15:00:00,34.12,6,5,15,0
640,2007-01-27 16:00:00,36.99,6,5,16,0
641,2007-01-27 17:00:00,44.0,6,5,17,0
642,2007-01-27 18:00:00,53.0,6,5,18,1
643,2007-01-27 19:00:00,51.99,6,5,19,1
644,2007-01-27 20:00:00,47.0,6,5,20,1
645,2007-01-27 21:00:00,35.01,6,5,21,1
646,2007-01-27 22:00:00,39.0,6,5,22,1
647,2007-01-27 23:00:00,39.99,6,5,23,1
648,2007-01-28 00:00:00,43.99,6,6,0,1
649,2007-01-28 01:00:00,44.0,6,6,1,1
650,2007-01-28 02:00:00,27.72,6,6,2,1
651,2007-01-28 03:00:00,29.0,6,6,3,1
652,2007-01-28 04:00:00,26.0,6,6,4,1
653,2007-01-28 05:00:00,28.0,6,6,5,1
654,2007-01-28 06:00:00,26.99,6,6,6,1
655,2007-01-28 07:00:00,32.0,6,6,7,1
656,2007-01-28 08:00:00,33.99,6,6,8,1
657,2007-01-28 09:00:00,37.99,6,6,9,1
658,2007-01-28 10:00:00,40.0,6,6,10,1
659,2007-01-28 11:00:00,41.49,6,6,11,1
660,2007-01-28 12:00:00,42.99,6,6,12,1
661,2007-01-28 13:00:00,40.0,6,6,13,1
662,2007-01-28 14:00:00,36.99,6,6,14,1
663,2007-01-28 15:00:00,29.0,6,6,15,1
664,2007-01-28 16:00:00,33.0,6,6,16,1
665,2007-01-28 17:00:00,35.6,6,6,17,1
666,2007-01-28 18:00:00,48.15,6,6,18,1
667,2007-01-28 19:00:00,53.0,6,6,19,1
668,2007-01-28 20:00:00,48.0,6,6,20,1
669,2007-01-28 21:00:00,40.99,6,6,21,1
670,2007-01-28 22:00:00,44.99,6,6,22,1
671,2007-01-28 23:00:00,39.0,6,6,23,1
672,2007-01-29 00:00:00,33.4,6,0,0,1
673,2007-01-29 01:00:00,35.0,6,0,1,1
674,2007-01-29 02:00:00,31.81,6,0,2,1
675,2007-01-29 03:00:00,23.31,6,0,3,1
676,2007-01-29 04:00:00,15.66,6,0,4,1
677,2007-01-29 05:00:00,31.71,6,0,5,1
678,2007-01-29 06:00:00,33.91,6,0,6,1
679,2007-01-29 07:00:00,50.18,6,0,7,1
680,2007-01-29 08:00:00,53.0,6,0,8,1
681,2007-01-29 09:00:00,53.49,6,0,9,1
682,2007-01-29 10:00:00,52.91,6,0,10,1
683,2007-01-29 11:00:00,56.49,6,0,11,1
684,2007-01-29 12:00:00,55.31,6,0,12,1
685,2007-01-29 13:00:00,56.01,6,0,13,1
686,2007-01-29 14:00:00,53.0,6,0,14,1
687,2007-01-29 15:00:00,50.07,6,0,15,1
688,2007-01-29 16:00:00,51.09,6,0,16,1
689,2007-01-29 17:00:00,53.0,6,0,17,1
690,2007-01-29 18:00:00,100.0,6,0,18,1
691,2007-01-29 19:00:00,69.92,6,0,19,1
692,2007-01-29 20:00:00,50.04,6,0,20,1
693,2007-01-29 21:00:00,41.6,6,0,21,1
694,2007-01-29 22:00:00,39.03,6,0,22,1
695,2007-01-29 23:00:00,34.51,6,0,23,1
696,2007-01-30 00:00:00,32.01,6,1,0,1
697,2007-01-30 01:00:00,26.0,6,1,1,1
698,2007-01-30 02:00:00,24.4,6,1,2,1
699,2007-01-30 03:00:00,23.0,6,1,3,1
700,2007-01-30 04:00:00,20.01,6,1,4,1
701,2007-01-30 05:00:00,23.01,6,1,5,1
702,2007-01-30 06:00:00,35.01,6,1,6,1
703,2007-01-30 07:00:00,49.41,6,1,7,1
704,2007-01-30 08:00:00,48.2,6,1,8,0
705,2007-01-30 09:00:00,53.01,6,1,9,0
706,2007-01-30 10:00:00,53.0,6,1,10,0
707,2007-01-30 11:00:00,54.0,6,1,11,0
708,2007-01-30 12:00:00,52.01,6,1,12,0
709,2007-01-30 13:00:00,47.91,6,1,13,0
710,2007-01-30 14:00:00,45.0,6,1,14,0
711,2007-01-30 15:00:00,43.0,6,1,15,0
712,2007-01-30 16:00:00,48.16,6,1,16,0
713,2007-01-30 17:00:00,57.18,6,1,17,0
714,2007-01-30 18:00:00,64.78,6,1,18,1
715,2007-01-30 19:00:00,56.0,6,1,19,1
716,2007-01-30 20:00:00,47.21,6,1,20,1
717,2007-01-30 21:00:00,35.61,6,1,21,1
718,2007-01-30 22:00:00,38.3,6,1,22,1
719,2007-01-30 23:00:00,26.71,6,1,23,1
720,2007-01-31 00:00:00,30.0,6,2,0,1
721,2007-01-31 01:00:00,27.18,6,2,1,1
722,2007-01-31 02:00:00,25.5,6,2,2,1
723,2007-01-31 03:00:00,24.9,6,2,3,1
724,2007-01-31 04:00:00,16.79,6,2,4,1
725,2007-01-31 05:00:00,25.01,6,2,5,1
726,2007-01-31 06:00:00,29.01,6,2,6,1
727,2007-01-31 07:00:00,48.7,6,2,7,1
728,2007-01-31 08:00:00,49.0,6,2,8,0
729,2007-01-31 09:00:00,49.7,6,2,9,0
730,2007-01-31 10:00:00,49.5,6,2,10,0
731,2007-01-31 11:00:00,49.01,6,2,11,0
732,2007-01-31 12:00:00,48.0,6,2,12,0
733,2007-01-31 13:00:00,46.01,6,2,13,0
734,2007-01-31 14:00:00,44.0,6,2,14,0
735,2007-01-31 15:00:00,38.05,6,2,15,0
736,2007-01-31 16:00:00,41.24,6,2,16,0
737,2007-01-31 17:00:00,52.0,6,2,17,0
738,2007-01-31 18:00:00,58.07,6,2,18,1
739,2007-01-31 19:00:00,50.01,6,2,19,1
740,2007-01-31 20:00:00,42.01,6,2,20,1
741,2007-01-31 21:00:00,33.01,6,2,21,1
742,2007-01-31 22:00:00,36.0,6,2,22,1
743,2007-01-31 23:00:00,26.01,6,2,23,1
744,2007-02-01 00:00:00,28.0,5,3,0,1
745,2007-02-01 01:00:00,27.8,5,3,1,1
746,2007-02-01 02:00:00,26.0,5,3,2,1
747,2007-02-01 03:00:00,24.0,5,3,3,1
748,2007-02-01 04:00:00,23.2,5,3,4,1
749,2007-02-01 05:00:00,30.0,5,3,5,1
750,2007-02-01 06:00:00,35.0,5,3,6,1
751,2007-02-01 07:00:00,50.19,5,3,7,1
752,2007-02-01 08:00:00,53.0,5,3,8,0
753,2007-02-01 09:00:00,54.69,5,3,9,0
754,2007-02-01 10:00:00,58.78,5,3,10,0
755,2007-02-01 11:00:00,56.55,5,3,11,0
756,2007-02-01 12:00:00,52.0,5,3,12,0
757,2007-02-01 13:00:00,55.01,5,3,13,0
758,2007-02-01 14:00:00,51.23,5,3,14,0
759,2007-02-01 15:00:00,50.22,5,3,15,0
760,2007-02-01 16:00:00,56.07,5,3,16,0
761,2007-02-01 17:00:00,62.26,5,3,17,0
762,2007-02-01 18:00:00,87.1,5,3,18,1
763,2007-02-01 19:00:00,60.48,5,3,19,1
764,2007-02-01 20:00:00,49.99,5,3,20,1
765,2007-02-01 21:00:00,38.01,5,3,21,1
766,2007-02-01 22:00:00,38.01,5,3,22,1
767,2007-02-01 23:00:00,31.81,5,3,23,1
768,2007-02-02 00:00:00,26.81,5,4,0,1
769,2007-02-02 01:00:00,25.81,5,4,1,1
770,2007-02-02 02:00:00,25.5,5,4,2,1
771,2007-02-02 03:00:00,25.0,5,4,3,1
772,2007-02-02 04:00:00,19.59,5,4,4,1
773,2007-02-02 05:00:00,26.01,5,4,5,1
774,2007-02-02 06:00:00,32.85,5,4,6,1
775,2007-02-02 07:00:00,49.82,5,4,7,1
776,2007-02-02 08:00:00,51.0,5,4,8,0
777,2007-02-02 09:00:00,52.0,5,4,9,0
778,2007-02-02 10:00:00,52.0,5,4,10,0
779,2007-02-02 11:00:00,52.0,5,4,11,0
780,2007-02-02 12:00:00,49.83,5,4,12,0
781,2007-02-02 13:00:00,47.84,5,4,13,0
782,2007-02-02 14:00:00,44.42,5,4,14,0
783,2007-02-02 15:00:00,40.68,5,4,15,0
784,2007-02-02 16:00:00,39.57,5,4,16,0
785,2007-02-02 17:00:00,47.9,5,4,17,0
786,2007-02-02 18:00:00,53.6,5,4,18,1
787,2007-02-02 19:00:00,49.38,5,4,19,1
788,2007-02-02 20:00:00,38.99,5,4,20,1
789,2007-02-02 21:00:00,32.0,5,4,21,1
790,2007-02-02 22:00:00,28.91,5,4,22,1
791,2007-02-02 23:00:00,28.71,5,4,23,1
792,2007-02-03 00:00:00,29.0,5,5,0,1
793,2007-02-03 01:00:00,25.12,5,5,1,1
794,2007-02-03 02:00:00,24.0,5,5,2,1
795,2007-02-03 03:00:00,20.86,5,5,3,1
796,2007-02-03 04:00:00,10.6,5,5,4,1
797,2007-02-03 05:00:00,18.0,5,5,5,1
798,2007-02-03 06:00:00,16.99,5,5,6,1
799,2007-02-03 07:00:00,26.8,5,5,7,1
800,2007-02-03 08:00:00,28.81,5,5,8,1
801,2007-02-03 09:00:00,29.41,5,5,9,1
802,2007-02-03 10:00:00,31.5,5,5,10,1
803,2007-02-03 11:00:00,30.99,5,5,11,1
804,2007-02-03 12:00:00,30.51,5,5,12,1
805,2007-02-03 13:00:00,28.91,5,5,13,1
806,2007-02-03 14:00:00,27.4,5,5,14,1
807,2007-02-03 15:00:00,23.31,5,5,15,1
808,2007-02-03 16:00:00,23.17,5,5,16,1
809,2007-02-03 17:00:00,31.01,5,5,17,1
810,2007-02-03 18:00:00,37.99,5,5,18,1
811,2007-02-03 19:00:00,37.23,5,5,19,1
812,2007-02-03 20:00:00,30.91,5,5,20,1
813,2007-02-03 21:00:00,27.41,5,5,21,1
814,2007-02-03 22:00:00,30.21,5,5,22,1
815,2007-02-03 23:00:00,29.91,5,5,23,1
816,2007-02-04 00:00:00,31.31,5,6,0,1
817,2007-02-04 01:00:00,29.5,5,6,1,1
818,2007-02-04 02:00:00,28.8,5,6,2,1
819,2007-02-04 03:00:00,20.95,5,6,3,1
820,2007-02-04 04:00:00,18.42,5,6,4,1
821,2007-02-04 05:00:00,18.8,5,6,5,1
822,2007-02-04 06:00:00,17.95,5,6,6,1
823,2007-02-04 07:00:00,19.1,5,6,7,1
824,2007-02-04 08:00:00,26.91,5,6,8,1
825,2007-02-04 09:00:00,32.28,5,6,9,1
826,2007-02-04 10:00:00,32.0,5,6,10,1
827,2007-02-04 11:00:00,32.92,5,6,11,1
828,2007-02-04 12:00:00,33.0,5,6,12,1
829,2007-02-04 13:00:00,30.08,5,6,13,1
830,2007-02-04 14:00:00,27.39,5,6,14,1
831,2007-02-04 15:00:00,23.93,5,6,15,1
832,2007-02-04 16:00:00,24.34,5,6,16,1
833,2007-02-04 17:00:00,30.03,5,6,17,1
834,2007-02-04 18:00:00,45.05,5,6,18,1
835,2007-02-04 19:00:00,44.5,5,6,19,1
836,2007-02-04 20:00:00,43.2,5,6,20,1
837,2007-02-04 21:00:00,35.12,5,6,21,1
838,2007-02-04 22:00:00,36.0,5,6,22,1
839,2007-02-04 23:00:00,30.45,5,6,23,1
840,2007-02-05 00:00:00,23.91,5,0,0,1
841,2007-02-05 01:00:00,24.04,5,0,1,1
842,2007-02-05 02:00:00,23.9,5,0,2,1
843,2007-02-05 03:00:00,20.01,5,0,3,1
844,2007-02-05 04:00:00,19.12,5,0,4,1
845,2007-02-05 05:00:00,23.18,5,0,5,1
846,2007-02-05 06:00:00,30.0,5,0,6,1
847,2007-02-05 07:00:00,47.08,5,0,7,1
848,2007-02-05 08:00:00,51.96,5,0,8,1
849,2007-02-05 09:00:00,55.0,5,0,9,1
850,2007-02-05 10:00:00,51.99,5,0,10,1
851,2007-02-05 11:00:00,53.0,5,0,11,1
852,2007-02-05 12:00:00,50.53,5,0,12,1
853,2007-02-05 13:00:00,49.23,5,0,13,1
854,2007-02-05 14:00:00,47.0,5,0,14,1
855,2007-02-05 15:00:00,46.0,5,0,15,1
856,2007-02-05 16:00:00,41.0,5,0,16,1
857,2007-02-05 17:00:00,48.09,5,0,17,1
858,2007-02-05 18:00:00,57.24,5,0,18,1
859,2007-02-05 19:00:00,52.0,5,0,19,1
860,2007-02-05 20:00:00,43.99,5,0,20,1
861,2007-02-05 21:00:00,32.93,5,0,21,1
862,2007-02-05 22:00:00,28.11,5,0,22,1
863,2007-02-05 23:00:00,25.5,5,0,23,1
864,2007-02-06 00:00:00,29.91,5,1,0,1
865,2007-02-06 01:00:00,27.41,5,1,1,1
866,2007-02-06 02:00:00,26.41,5,1,2,1
867,2007-02-06 03:00:00,24.36,5,1,3,1
868,2007-02-06 04:00:00,23.59,5,1,4,1
869,2007-02-06 05:00:00,30.1,5,1,5,1
870,2007-02-06 06:00:00,37.11,5,1,6,1
871,2007-02-06 07:00:00,59.48,5,1,7,1
872,2007-02-06 08:00:00,58.96,5,1,8,1
873,2007-02-06 09:00:00,59.76,5,1,9,1
874,2007-02-06 10:00:00,56.3,5,1,10,1
875,2007-02-06 11:00:00,55.2,5,1,11,1
876,2007-02-06 12:00:00,52.3,5,1,12,1
877,2007-02-06 13:00:00,51.73,5,1,13,1
878,2007-02-06 14:00:00,49.91,5,1,14,1
879,2007-02-06 15:00:00,48.0,5,1,15,1
880,2007-02-06 16:00:00,57.3,5,1,16,1
881,2007-02-06 17:00:00,69.39,5,1,17,1
882,2007-02-06 18:00:00,91.01,5,1,18,1
883,2007-02-06 19:00:00,64.99,5,1,19,1
884,2007-02-06 20:00:00,50.18,5,1,20,1
885,2007-02-06 21:00:00,40.39,5,1,21,1
886,2007-02-06 22:00:00,38.0,5,1,22,1
887,2007-02-06 23:00:00,32.35,5,1,23,1
888,2007-02-07 00:00:00,29.18,5,2,0,1
889,2007-02-07 01:00:00,29.81,5,2,1,1
890,2007-02-07 02:00:00,30.21,5,2,2,1
891,2007-02-07 03:00:00,29.81,5,2,3,1
892,2007-02-07 04:00:00,26.7,5,2,4,1
893,2007-02-07 05:00:00,28.24,5,2,5,1
894,2007-02-07 06:00:00,41.0,5,2,6,1
895,2007-02-07 07:00:00,63.17,5,2,7,1
896,2007-02-07 08:00:00,57.99,5,2,8,0
897,2007-02-07 09:00:00,61.3,5,2,9,0
898,2007-02-07 10:00:00,59.0,5,2,10,0
899,2007-02-07 11:00:00,62.6,5,2,11,0
900,2007-02-07 12:00:00,61.0,5,2,12,0
901,2007-02-07 13:00:00,58.74,5,2,13,0
902,2007-02-07 14:00:00,54.99,5,2,14,0
903,2007-02-07 15:00:00,52.99,5,2,15,0
904,2007-02-07 16:00:00,56.0,5,2,16,0
905,2007-02-07 17:00:00,67.49,5,2,17,0
906,2007-02-07 18:00:00,102.2,5,2,18,1
907,2007-02-07 19:00:00,66.01,5,2,19,1
908,2007-02-07 20:00:00,57.82,5,2,20,1
909,2007-02-07 21:00:00,45.34,5,2,21,1
910,2007-02-07 22:00:00,41.99,5,2,22,1
911,2007-02-07 23:00:00,38.36,5,2,23,1
912,2007-02-08 00:00:00,27.01,5,3,0,1
913,2007-02-08 01:00:00,28.11,5,3,1,1
914,2007-02-08 02:00:00,27.1,5,3,2,1
915,2007-02-08 03:00:00,24.61,5,3,3,1
916,2007-02-08 04:00:00,22.5,5,3,4,1
917,2007-02-08 05:00:00,25.01,5,3,5,1
918,2007-02-08 06:00:00,33.0,5,3,6,1
919,2007-02-08 07:00:00,53.0,5,3,7,1
920,2007-02-08 08:00:00,50.75,5,3,8,0
921,2007-02-08 09:00:00,52.99,5,3,9,0
922,2007-02-08 10:00:00,53.2,5,3,10,0
923,2007-02-08 11:00:00,53.8,5,3,11,0
924,2007-02-08 12:00:00,53.99,5,3,12,0
925,2007-02-08 13:00:00,52.0,5,3,13,0
926,2007-02-08 14:00:00,50.0,5,3,14,0
927,2007-02-08 15:00:00,45.39,5,3,15,0
928,2007-02-08 16:00:00,43.0,5,3,16,0
929,2007-02-08 17:00:00,44.3,5,3,17,0
930,2007-02-08 18:00:00,65.01,5,3,18,1
931,2007-02-08 19:00:00,54.01,5,3,19,1
932,2007-02-08 20:00:00,47.99,5,3,20,1
933,2007-02-08 21:00:00,38.0,5,3,21,1
934,2007-02-08 22:00:00,34.11,5,3,22,1
935,2007-02-08 23:00:00,34.01,5,3,23,1
936,2007-02-09 00:00:00,28.4,5,4,0,1
937,2007-02-09 01:00:00,28.0,5,4,1,1
938,2007-02-09 02:00:00,26.01,5,4,2,1
939,2007-02-09 03:00:00,24.6,5,4,3,1
940,2007-02-09 04:00:00,20.11,5,4,4,1
941,2007-02-09 05:00:00,25.91,5,4,5,1
942,2007-02-09 06:00:00,29.69,5,4,6,1
943,2007-02-09 07:00:00,45.1,5,4,7,1
944,2007-02-09 08:00:00,49.23,5,4,8,1
945,2007-02-09 09:00:00,48.1,5,4,9,1
946,2007-02-09 10:00:00,48.0,5,4,10,1
947,2007-02-09 11:00:00,48.11,5,4,11,1
948,2007-02-09 12:00:00,46.0,5,4,12,1
949,2007-02-09 13:00:00,43.6,5,4,13,1
950,2007-02-09 14:00:00,40.89,5,4,14,1
951,2007-02-09 15:00:00,37.92,5,4,15,1
952,2007-02-09 16:00:00,38.0,5,4,16,1
953,2007-02-09 17:00:00,38.0,5,4,17,1
954,2007-02-09 18:00:00,51.99,5,4,18,1
955,2007-02-09 19:00:00,48.17,5,4,19,1
956,2007-02-09 20:00:00,40.04,5,4,20,1
957,2007-02-09 21:00:00,33.11,5,4,21,1
958,2007-02-09 22:00:00,32.0,5,4,22,1
959,2007-02-09 23:00:00,28.46,5,4,23,1
960,2007-02-10 00:00:00,28.43,5,5,0,1
961,2007-02-10 01:00:00,27.8,5,5,1,1
962,2007-02-10 02:00:00,25.0,5,5,2,1
963,2007-02-10 03:00:00,21.58,5,5,3,1
964,2007-02-10 04:00:00,15.79,5,5,4,1
965,2007-02-10 05:00:00,19.13,5,5,5,1
966,2007-02-10 06:00:00,19.0,5,5,6,1
967,2007-02-10 07:00:00,26.01,5,5,7,1
968,2007-02-10 08:00:00,28.01,5,5,8,0
969,2007-02-10 09:00:00,31.99,5,5,9,0
970,2007-02-10 10:00:00,34.0,5,5,10,0
971,2007-02-10 11:00:00,34.27,5,5,11,0
972,2007-02-10 12:00:00,34.86,5,5,12,0
973,2007-02-10 13:00:00,31.21,5,5,13,0
974,2007-02-10 14:00:00,28.01,5,5,14,0
975,2007-02-10 15:00:00,26.07,5,5,15,0
976,2007-02-10 16:00:00,26.0,5,5,16,0
977,2007-02-10 17:00:00,29.99,5,5,17,0
978,2007-02-10 18:00:00,35.08,5,5,18,1
979,2007-02-10 19:00:00,35.99,5,5,19,1
980,2007-02-10 20:00:00,31.87,5,5,20,1
981,2007-02-10 21:00:00,26.1,5,5,21,1
982,2007-02-10 22:00:00,29.87,5,5,22,1
983,2007-02-10 23:00:00,26.75,5,5,23,1
984,2007-02-11 00:00:00,24.0,5,6,0,1
985,2007-02-11 01:00:00,22.0,5,6,1,1
986,2007-02-11 02:00:00,20.3,5,6,2,1
987,2007-02-11 03:00:00,13.6,5,6,3,1
988,2007-02-11 04:00:00,10.01,5,6,4,1
989,2007-02-11 05:00:00,10.01,5,6,5,1
990,2007-02-11 06:00:00,5.51,5,6,6,1
991,2007-02-11 07:00:00,7.1,5,6,7,1
992,2007-02-11 08:00:00,16.17,5,6,8,0
993,2007-02-11 09:00:00,22.0,5,6,9,0
994,2007-02-11 10:00:00,24.21,5,6,10,0
995,2007-02-11 11:00:00,25.91,5,6,11,0
996,2007-02-11 12:00:00,24.99,5,6,12,0
997,2007-02-11 13:00:00,22.71,5,6,13,0
998,2007-02-11 14:00:00,19.99,5,6,14,0
999,2007-02-11 15:00:00,17.99,5,6,15,0
1000,2007-02-11 16:00:00,15.0,5,6,16,0
1001,2007-02-11 17:00:00,24.11,5,6,17,0
1002,2007-02-11 18:00:00,29.51,5,6,18,1
1003,2007-02-11 19:00:00,34.0,5,6,19,1
1004,2007-02-11 20:00:00,29.67,5,6,20,1
1005,2007-02-11 21:00:00,26.83,5,6,21,1
1006,2007-02-11 22:00:00,27.56,5,6,22,1
1007,2007-02-11 23:00:00,25.0,5,6,23,1
1008,2007-02-12 00:00:00,20.0,5,0,0,1
1009,2007-02-12 01:00:00,21.21,5,0,1,1
1010,2007-02-12 02:00:00,20.2,5,0,2,1
1011,2007-02-12 03:00:00,13.39,5,0,3,1
1012,2007-02-12 04:00:00,8.17,5,0,4,1
1013,2007-02-12 05:00:00,20.01,5,0,5,1
1014,2007-02-12 06:00:00,24.82,5,0,6,1
1015,2007-02-12 07:00:00,33.19,5,0,7,1
1016,2007-02-12 08:00:00,39.39,5,0,8,0
1017,2007-02-12 09:00:00,40.8,5,0,9,0
1018,2007-02-12 10:00:00,41.01,5,0,10,0
1019,2007-02-12 11:00:00,40.0,5,0,11,0
1020,2007-02-12 12:00:00,39.0,5,0,12,0
1021,2007-02-12 13:00:00,33.43,5,0,13,0
1022,2007-02-12 14:00:00,32.41,5,0,14,0
1023,2007-02-12 15:00:00,31.01,5,0,15,0
1024,2007-02-12 16:00:00,33.1,5,0,16,0
1025,2007-02-12 17:00:00,37.39,5,0,17,0
1026,2007-02-12 18:00:00,48.17,5,0,18,1
1027,2007-02-12 19:00:00,47.39,5,0,19,1
1028,2007-02-12 20:00:00,33.5,5,0,20,1
1029,2007-02-12 21:00:00,27.9,5,0,21,1
1030,2007-02-12 22:00:00,27.5,5,0,22,1
1031,2007-02-12 23:00:00,24.95,5,0,23,1
1032,2007-02-13 00:00:00,23.39,5,1,0,1
